gene_ID	GOs				
Ga0573226_01_1424064_1425077					
Ga0573226_01_1425326_1426762					
Ga0573226_01_1426834_1427331					
Ga0573226_01_1427328_1428743					
Ga0573226_01_1428961_1429314					
Ga0573226_01_1429517_1430851					
Ga0573226_01_1431104_1431694					
Ga0573226_01_1431957_1432733					
Ga0573226_01_1432885_1434075					
Ga0573226_01_1434068_1434847					
Ga0573226_01_1434983_1435909					
Ga0573226_01_1436031_1437293					
Ga0573226_01_1438164_1439063					
Ga0573226_01_1439267_1440730					
Ga0573226_01_1440746_1443088					
Ga0573226_01_1443093_1443947					
Ga0573226_01_1444015_1445598					
Ga0573226_01_1445667_1447040					
Ga0573226_01_1447553_1448197	GO:0003674;GO:0003824;GO:0004364;GO:0004601;GO:0004602;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0006082;GO:0006140;GO:0006518;GO:0006520;GO:0006558;GO:0006559;GO:0006575;GO:0006725;GO:0006749;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009063;GO:0009072;GO:0009074;GO:0009636;GO:0009889;GO:0009987;GO:0010510;GO:0010565;GO:0016034;GO:0016054;GO:0016209;GO:0016491;GO:0016684;GO:0016740;GO:0016765;GO:0016787;GO:0016824;GO:0016853;GO:0016859;GO:0017144;GO:0019120;GO:0019216;GO:0019217;GO:0019219;GO:0019220;GO:0019222;GO:0019439;GO:0019752;GO:0030808;GO:0031323;GO:0031326;GO:0031974;GO:0034248;GO:0034641;GO:0042221;GO:0042737;GO:0042762;GO:0042802;GO:0042803;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043233;GO:0043436;GO:0043603;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044272;GO:0044281;GO:0044282;GO:0044422;GO:0044424;GO:0044429;GO:0044444;GO:0044446;GO:0044464;GO:0046395;GO:0046983;GO:0050789;GO:0050794;GO:0050812;GO:0050896;GO:0051171;GO:0051174;GO:0051186;GO:0051193;GO:0051196;GO:0051716;GO:0055114;GO:0062012;GO:0065007;GO:0070013;GO:0070887;GO:0071704;GO:0080090;GO:0097237;GO:0098754;GO:0098869;GO:1900371;GO:1900542;GO:1901360;GO:1901361;GO:1901564;GO:1901565;GO:1901566;GO:1901575;GO:1901576;GO:1901605;GO:1901606;GO:1901685;GO:1901687;GO:1902221;GO:1902222;GO:1990748				
Ga0573226_01_1448202_1449152					
Ga0573226_01_1449394_1449780					
Ga0573226_01_1449780_1450550					
Ga0573226_01_1450562_1451971					
Ga0573226_01_1452165_1452830					
Ga0573226_01_1452830_1454371					
Ga0573226_01_1454368_1455105					
Ga0573226_01_1455111_1456130					
Ga0573226_01_1456142_1457065					
Ga0573226_01_1457062_1458177					
Ga0573226_01_1458296_1459408					
Ga0573226_01_1459667_1460644					
Ga0573226_01_1460666_1462489					
Ga0573226_01_1462514_1464166					
Ga0573226_01_1464163_1465047					
Ga0573226_01_1465044_1466069					
Ga0573226_01_1466075_1467700					
Ga0573226_01_1467841_1468770					
Ga0573226_01_1468745_1470313					
Ga0573226_01_1470310_1471287					
Ga0573226_01_1471689_1472435					
Ga0573226_01_1472658_1473758					
Ga0573226_01_1474098_1475357					
Ga0573226_01_1475354_1477873					
Ga0573226_01_1477884_1478759					
Ga0573226_01_1478849_1480036					
Ga0573226_01_1480275_1480694					
Ga0573226_01_1480716_1481405					
Ga0573226_01_1481492_1482244					
Ga0573226_01_1482417_1483808					
Ga0573226_01_1491124_1492299					
Ga0573226_01_1492296_1493738					
Ga0573226_01_1493761_1494315					
Ga0573226_01_1494462_1495070					
Ga0573226_01_1495067_1495843					
Ga0573226_01_1495978_1497381					
Ga0573226_01_1497494_1498090					
Ga0573226_01_1498531_1499457	GO:0001130;GO:0001131;GO:0003674;GO:0003676;GO:0003677;GO:0003700;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006139;GO:0006351;GO:0006355;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009314;GO:0009411;GO:0009416;GO:0009628;GO:0009889;GO:0009987;GO:0010467;GO:0010468;GO:0010556;GO:0016070;GO:0018130;GO:0019219;GO:0019222;GO:0019438;GO:0031323;GO:0031326;GO:0032774;GO:0034641;GO:0034645;GO:0034654;GO:0043170;GO:0043565;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044271;GO:0044424;GO:0044464;GO:0046483;GO:0050789;GO:0050794;GO:0050896;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0071704;GO:0080090;GO:0090304;GO:0097159;GO:0097659;GO:0140110;GO:1901360;GO:1901362;GO:1901363;GO:1901576;GO:1903506;GO:2000112;GO:2001141				
Ga0573226_01_1499476_1500294					
Ga0573226_01_1500298_1501614					
Ga0573226_01_1501807_1502223					
Ga0573226_01_1502236_1502595	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0044424;GO:0044444;GO:0044464				
Ga0573226_01_1502879_1504648					
Ga0573226_01_1504668_1505846					
Ga0573226_01_1505957_1507540					
Ga0573226_01_1507615_1508589					
Ga0573226_01_1508605_1509555					
Ga0573226_01_1509563_1511299					
Ga0573226_01_1511914_1513473					
Ga0573226_01_1513732_1515531					
Ga0573226_01_1516020_1516301					
Ga0573226_01_1516565_1519108					
Ga0573226_01_1519238_1520842	GO:0005575;GO:0016020;GO:0016021;GO:0031224;GO:0044425				
Ga0573226_01_1520853_1521473					
Ga0573226_01_1521601_1522608					
Ga0573226_01_1522867_1523778					
Ga0573226_01_1523791_1524222					
Ga0573226_01_1525132_1526466					
Ga0573226_01_1526481_1528292					
Ga0573226_01_1528328_1529440	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944				
Ga0573226_01_1529433_1530140	GO:0005575;GO:0005623;GO:0005886;GO:0005887;GO:0016020;GO:0016021;GO:0031224;GO:0031226;GO:0044425;GO:0044459;GO:0044464;GO:0071944				
Ga0573226_01_1530189_1530944	GO:0003674;GO:0003824;GO:0005215;GO:0005488;GO:0005575;GO:0005623;GO:0006810;GO:0006811;GO:0006820;GO:0008150;GO:0008509;GO:0015075;GO:0015098;GO:0015103;GO:0015318;GO:0015399;GO:0015405;GO:0015412;GO:0015689;GO:0015698;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017111;GO:0022804;GO:0022857;GO:0030151;GO:0030288;GO:0030313;GO:0030973;GO:0031975;GO:0034220;GO:0042597;GO:0042623;GO:0042626;GO:0043167;GO:0043168;GO:0043169;GO:0043225;GO:0043492;GO:0044464;GO:0046872;GO:0046914;GO:0051179;GO:0051234;GO:0055085;GO:0098656;GO:0099133;GO:1901359				
Ga0573226_01_1531158_1531625					
Ga0573226_01_1532108_1532953					
Ga0573226_01_1532960_1533424					
Ga0573226_01_1533430_1534323					
Ga0573226_01_1534427_1535521					
Ga0573226_01_1535710_1536879					
Ga0573226_01_1536957_1538060					
Ga0573226_01_1538036_1539031					
Ga0573226_01_1539125_1540300					
Ga0573226_01_1540310_1540633					
Ga0573226_01_1540685_1541737					
Ga0573226_01_1541907_1542656					
Ga0573226_01_1543339_1543812					
Ga0573226_01_1543940_1545052	GO:0001897;GO:0001906;GO:0001907;GO:0003674;GO:0003824;GO:0003868;GO:0006082;GO:0006520;GO:0006570;GO:0006572;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009063;GO:0009072;GO:0009074;GO:0009987;GO:0016054;GO:0016491;GO:0016701;GO:0016702;GO:0019439;GO:0019752;GO:0019835;GO:0019836;GO:0031640;GO:0035821;GO:0043436;GO:0044003;GO:0044004;GO:0044179;GO:0044237;GO:0044238;GO:0044248;GO:0044281;GO:0044282;GO:0044364;GO:0044403;GO:0044419;GO:0044764;GO:0046395;GO:0051213;GO:0051701;GO:0051704;GO:0051715;GO:0051801;GO:0051817;GO:0051818;GO:0051883;GO:0052331;GO:0055114;GO:0071704;GO:1901360;GO:1901361;GO:1901564;GO:1901565;GO:1901575;GO:1901605;GO:1901606				
Ga0573226_01_1545635_1546579	GO:0003674;GO:0003824;GO:0004363;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006518;GO:0006575;GO:0006749;GO:0006750;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0016874;GO:0016879;GO:0016881;GO:0019184;GO:0034641;GO:0042398;GO:0043043;GO:0043603;GO:0043604;GO:0044237;GO:0044249;GO:0044271;GO:0044272;GO:0044424;GO:0044464;GO:0051186;GO:0051188;GO:0071704;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_1546997_1547800					
Ga0573226_01_1547854_1548903					
Ga0573226_01_1549100_1549813	GO:0006139;GO:0006401;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009057;GO:0009987;GO:0016070;GO:0016072;GO:0016075;GO:0019439;GO:0034641;GO:0034655;GO:0034660;GO:0034661;GO:0043170;GO:0044237;GO:0044238;GO:0044248;GO:0044260;GO:0044265;GO:0044270;GO:0046483;GO:0046700;GO:0071704;GO:0090304;GO:1901360;GO:1901361;GO:1901575				
Ga0573226_01_1549826_1550467	GO:0003674;GO:0003824;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009141;GO:0009143;GO:0009987;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0018130;GO:0019438;GO:0019439;GO:0019637;GO:0034404;GO:0034641;GO:0034654;GO:0034655;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044270;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046434;GO:0046483;GO:0046700;GO:0047429;GO:0055086;GO:0071704;GO:1901292;GO:1901360;GO:1901361;GO:1901362;GO:1901575;GO:1901576				
Ga0573226_01_1550470_1551633					
Ga0573226_01_1551856_1553478					
Ga0573226_01_1553627_1554319					
Ga0573226_01_1554485_1554904					
Ga0573226_01_1555083_1555820					
Ga0573226_01_1556093_1556986					
Ga0573226_01_1556983_1557240					
Ga0573226_01_1557329_1558159					
Ga0573226_01_1558304_1558711					
Ga0573226_01_1560963_1563224					
Ga0573226_01_1563536_1564480					
Ga0573226_01_1564762_1567176					
Ga0573226_01_1567285_1567701					
Ga0573226_01_1567838_1568152					
Ga0573226_01_1568523_1569602					
Ga0573226_01_1569724_1571286					
Ga0573226_01_1571319_1574153	GO:0006355;GO:0006464;GO:0006807;GO:0006808;GO:0007154;GO:0007584;GO:0008150;GO:0008152;GO:0009605;GO:0009719;GO:0009889;GO:0009891;GO:0009893;GO:0009987;GO:0009991;GO:0010033;GO:0010243;GO:0010468;GO:0010556;GO:0010557;GO:0010604;GO:0010628;GO:0018175;GO:0018177;GO:0019219;GO:0019222;GO:0019538;GO:0031323;GO:0031325;GO:0031326;GO:0031328;GO:0031667;GO:0031668;GO:0031669;GO:0031670;GO:0036211;GO:0042221;GO:0043170;GO:0043412;GO:0044237;GO:0044238;GO:0044260;GO:0044267;GO:0045893;GO:0045935;GO:0048518;GO:0048522;GO:0050789;GO:0050794;GO:0050896;GO:0051171;GO:0051173;GO:0051252;GO:0051254;GO:0051716;GO:0060255;GO:0065007;GO:0070887;GO:0071310;GO:0071417;GO:0071495;GO:0071496;GO:0071704;GO:0080090;GO:0090293;GO:1901564;GO:1901698;GO:1901699;GO:1902680;GO:1903506;GO:1903508;GO:2000112;GO:2001141				
Ga0573226_01_1574369_1574926					
Ga0573226_01_1574784_1575155					
Ga0573226_01_1575160_1575729					
Ga0573226_01_1575733_1576848					
Ga0573226_01_1576962_1577690					
Ga0573226_01_1577935_1578447					
Ga0573226_01_1578574_1579605					
Ga0573226_01_1579602_1579964					
Ga0573226_01_1581428_1582381					
Ga0573226_01_1582516_1583031					
Ga0573226_01_1583109_1583807					
Ga0573226_01_1583809_1583979					
Ga0573226_01_1584427_1587411	GO:0003674;GO:0003676;GO:0003677;GO:0003824;GO:0003887;GO:0004518;GO:0004527;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006259;GO:0006260;GO:0006261;GO:0006281;GO:0006284;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0008408;GO:0008409;GO:0009058;GO:0009059;GO:0009987;GO:0016740;GO:0016772;GO:0016779;GO:0016787;GO:0016788;GO:0018130;GO:0019438;GO:0033554;GO:0034061;GO:0034641;GO:0034645;GO:0034654;GO:0043170;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044271;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0050896;GO:0051716;GO:0071704;GO:0071897;GO:0090304;GO:0090305;GO:0097159;GO:0140097;GO:1901360;GO:1901362;GO:1901363;GO:1901576				
Ga0573226_01_1587426_1587833					
Ga0573226_01_1587865_1588470					
Ga0573226_01_1588474_1589451					
Ga0573226_01_1589526_1590392					
Ga0573226_01_1590444_1591277					
Ga0573226_01_1591401_1592309					
Ga0573226_01_1592469_1593512					
Ga0573226_01_1593472_1594665					
Ga0573226_01_1595147_1596088					
Ga0573226_01_1597944_1599470					
Ga0573226_01_1599502_1600692					
Ga0573226_01_1601866_1602906					
Ga0573226_01_1603054_1603536					
Ga0573226_01_1603589_1604662					
Ga0573226_01_1605064_1605381					
Ga0573226_01_1605392_1605982					
Ga0573226_01_1606286_1607239					
Ga0573226_01_1607273_1608478					
Ga0573226_01_1608675_1609634					
Ga0573226_01_1609777_1610436					
Ga0573226_01_1610456_1610905	GO:0000287;GO:0003674;GO:0003824;GO:0004170;GO:0005488;GO:0006139;GO:0006220;GO:0006221;GO:0006226;GO:0006244;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009117;GO:0009123;GO:0009124;GO:0009129;GO:0009130;GO:0009141;GO:0009143;GO:0009147;GO:0009149;GO:0009157;GO:0009162;GO:0009165;GO:0009166;GO:0009176;GO:0009177;GO:0009200;GO:0009204;GO:0009211;GO:0009213;GO:0009219;GO:0009221;GO:0009223;GO:0009262;GO:0009263;GO:0009264;GO:0009265;GO:0009394;GO:0009987;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0018130;GO:0019438;GO:0019439;GO:0019637;GO:0019692;GO:0034404;GO:0034641;GO:0034654;GO:0034655;GO:0043167;GO:0043169;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044270;GO:0044271;GO:0044281;GO:0044283;GO:0046078;GO:0046080;GO:0046081;GO:0046385;GO:0046386;GO:0046434;GO:0046483;GO:0046700;GO:0046872;GO:0047429;GO:0055086;GO:0071704;GO:0072527;GO:0072528;GO:0072529;GO:0090407;GO:1901135;GO:1901136;GO:1901137;GO:1901292;GO:1901293;GO:1901360;GO:1901361;GO:1901362;GO:1901564;GO:1901565;GO:1901566;GO:1901575;GO:1901576				
Ga0573226_01_1611082_1611501					
Ga0573226_01_1611522_1612103					
Ga0573226_01_1612281_1613069					
Ga0573226_01_1613098_1614321					
Ga0573226_01_1614352_1615575					
Ga0573226_01_1615774_1616685					
Ga0573226_01_1616685_1617074					
Ga0573226_01_1617563_1618066	GO:0002790;GO:0006457;GO:0006810;GO:0008104;GO:0008150;GO:0009306;GO:0009987;GO:0015031;GO:0015833;GO:0032940;GO:0033036;GO:0042886;GO:0045184;GO:0046903;GO:0051179;GO:0051234;GO:0071702;GO:0071705				
Ga0573226_01_1618262_1619662					
Ga0573226_01_1619685_1620242					
Ga0573226_01_1620343_1622160					
Ga0573226_01_1622334_1624025					
Ga0573226_01_1624117_1624710					
Ga0573226_01_1624919_1625317					
Ga0573226_01_1625341_1626306	GO:0003674;GO:0003824;GO:0004594;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006163;GO:0006164;GO:0006725;GO:0006732;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009108;GO:0009117;GO:0009150;GO:0009152;GO:0009165;GO:0009259;GO:0009260;GO:0009987;GO:0015936;GO:0015937;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0018130;GO:0019438;GO:0019637;GO:0019693;GO:0033865;GO:0033866;GO:0033875;GO:0034030;GO:0034032;GO:0034033;GO:0034641;GO:0034654;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0046390;GO:0046483;GO:0051186;GO:0051188;GO:0055086;GO:0071704;GO:0072521;GO:0072522;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_1626341_1626664					
Ga0573226_01_1626686_1627465	GO:0000107;GO:0003674;GO:0003824;GO:0016740;GO:0016757;GO:0016763				
Ga0573226_01_1627462_1628205	GO:0000105;GO:0000162;GO:0003674;GO:0003824;GO:0003949;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006082;GO:0006520;GO:0006547;GO:0006568;GO:0006576;GO:0006586;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009072;GO:0009073;GO:0009308;GO:0009309;GO:0009987;GO:0016053;GO:0016853;GO:0016860;GO:0016861;GO:0018130;GO:0019438;GO:0019752;GO:0034641;GO:0042401;GO:0042430;GO:0042435;GO:0043436;GO:0044106;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044464;GO:0046219;GO:0046394;GO:0046483;GO:0052803;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_1628212_1628499					
Ga0573226_01_1628518_1629171					
Ga0573226_01_1629168_1629668					
Ga0573226_01_1629682_1630275	GO:0000105;GO:0003674;GO:0003824;GO:0004424;GO:0006082;GO:0006520;GO:0006547;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009987;GO:0016053;GO:0016829;GO:0016835;GO:0016836;GO:0018130;GO:0019438;GO:0019752;GO:0034641;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0046483;GO:0052803;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_1630553_1631401					
Ga0573226_01_1631493_1632221	GO:0003674;GO:0003824;GO:0004590;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006206;GO:0006207;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009112;GO:0009987;GO:0016829;GO:0016830;GO:0016831;GO:0018130;GO:0019856;GO:0034641;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0046112;GO:0046483;GO:0055086;GO:0071704;GO:0072527;GO:0072528;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_1632214_1632765					
Ga0573226_01_1632962_1634047					
Ga0573226_01_1634059_1635000					
Ga0573226_01_1635130_1635591					
Ga0573226_01_1635886_1636803					
Ga0573226_01_1637265_1638530					
Ga0573226_01_1638577_1639893					
Ga0573226_01_1640031_1640990					
Ga0573226_01_1641080_1641913					
Ga0573226_01_1643423_1644373					
Ga0573226_01_1644454_1645668	GO:0000162;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006082;GO:0006520;GO:0006568;GO:0006576;GO:0006586;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009072;GO:0009073;GO:0009308;GO:0009309;GO:0009987;GO:0016053;GO:0018130;GO:0019438;GO:0019752;GO:0034641;GO:0042401;GO:0042430;GO:0042435;GO:0043436;GO:0044106;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044464;GO:0046219;GO:0046394;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_1645695_1646303					
Ga0573226_01_1647356_1649635					
Ga0573226_01_1649770_1652493	GO:0003674;GO:0003676;GO:0003677;GO:0003684;GO:0003690;GO:0003824;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0006139;GO:0006259;GO:0006281;GO:0006298;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0008094;GO:0008150;GO:0008152;GO:0009987;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017111;GO:0030983;GO:0032300;GO:0032991;GO:0033554;GO:0034641;GO:0042623;GO:0043170;GO:0044237;GO:0044238;GO:0044260;GO:0044424;GO:0044464;GO:0046483;GO:0050896;GO:0051716;GO:0071704;GO:0090304;GO:0097159;GO:1901360;GO:1901363;GO:1990391				
Ga0573226_01_1652764_1653951					
Ga0573226_01_1653948_1654469					
Ga0573226_01_1654492_1655307					
Ga0573226_01_1655304_1655852					
Ga0573226_01_1655877_1656317					
Ga0573226_01_1656674_1657180					
Ga0573226_01_1657317_1658540	GO:0003674;GO:0003824;GO:0004312;GO:0004315;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006082;GO:0006629;GO:0006631;GO:0006633;GO:0008150;GO:0008152;GO:0008610;GO:0009058;GO:0009987;GO:0016053;GO:0016740;GO:0016746;GO:0016747;GO:0019752;GO:0032787;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044255;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046394;GO:0071704;GO:0072330;GO:1901576				
Ga0573226_01_1658551_1659366	GO:0003674;GO:0003824;GO:0004312;GO:0004318;GO:0006082;GO:0006629;GO:0006631;GO:0006633;GO:0008150;GO:0008152;GO:0008610;GO:0009058;GO:0009987;GO:0016043;GO:0016053;GO:0016491;GO:0016627;GO:0016628;GO:0016740;GO:0016746;GO:0016747;GO:0019752;GO:0022607;GO:0030497;GO:0032787;GO:0043436;GO:0043933;GO:0044085;GO:0044237;GO:0044238;GO:0044249;GO:0044255;GO:0044281;GO:0044283;GO:0046394;GO:0051259;GO:0051260;GO:0051262;GO:0051289;GO:0055114;GO:0065003;GO:0071704;GO:0071840;GO:0072330;GO:1901576				
Ga0573226_01_1659438_1659977					
Ga0573226_01_1660223_1661209	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0044424;GO:0044464				
Ga0573226_01_1661231_1662115					
Ga0573226_01_1662152_1662865					
Ga0573226_01_1663371_1663958	GO:0003674;GO:0003824;GO:0004140;GO:0006139;GO:0006163;GO:0006164;GO:0006725;GO:0006732;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009108;GO:0009117;GO:0009150;GO:0009152;GO:0009165;GO:0009259;GO:0009260;GO:0009987;GO:0015936;GO:0015937;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0018130;GO:0019438;GO:0019637;GO:0019693;GO:0033865;GO:0033866;GO:0033875;GO:0034030;GO:0034032;GO:0034033;GO:0034641;GO:0034654;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0046390;GO:0046483;GO:0051186;GO:0051188;GO:0055086;GO:0071704;GO:0072521;GO:0072522;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_1663955_1664803					
Ga0573226_01_1664800_1665393					
Ga0573226_01_1665425_1666276					
Ga0573226_01_1666701_1667729	GO:0003674;GO:0003824;GO:0004853;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006725;GO:0006778;GO:0006779;GO:0006783;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0016829;GO:0016830;GO:0016831;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0042168;GO:0042440;GO:0044237;GO:0044249;GO:0044271;GO:0044424;GO:0044444;GO:0044464;GO:0046148;GO:0046483;GO:0051186;GO:0051188;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_1667733_1668161					
Ga0573226_01_1668460_1669725					
Ga0573226_01_1669843_1670415					
Ga0573226_01_1671104_1672453					
Ga0573226_01_1672756_1674642	GO:0000166;GO:0001510;GO:0002097;GO:0002098;GO:0003674;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006396;GO:0006399;GO:0006400;GO:0006725;GO:0006807;GO:0008033;GO:0008150;GO:0008152;GO:0009451;GO:0009987;GO:0010467;GO:0016070;GO:0030488;GO:0032259;GO:0034470;GO:0034641;GO:0034660;GO:0036094;GO:0043167;GO:0043168;GO:0043170;GO:0043412;GO:0043414;GO:0044237;GO:0044238;GO:0044260;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0048037;GO:0050660;GO:0050662;GO:0071704;GO:0090304;GO:0097159;GO:1901265;GO:1901360;GO:1901363				
